kp_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
K19,0.1805269530769715,0.11849071973909135,-0.09523364711971968,-0.1988781307798896,-0.39239840117677455,-0.07193951552678952,0.320377042336896,0.05756324264448821,-0.07406751035301648,0.06156011312736891,-0.20661548445738814,-0.03935506063081388,0.013167286776303081,-0.011396670419794454,0.10467466324865231,0.045618795817380535,0.08846264459392182,-0.09111605848247292,0.11883889484059386,0.2156134376924458,-0.12841336388914704,-0.1174993987535525,0.17681043651801912,-0.02532715266436622,0.18581612793003793,-0.05857602179257132,0.19259639187172012,0.017404055455046856,0.0341803311595911,0.20711313115199056,-0.04788557126852068,-0.12457116322806855,-0.05937398071782701,0.05987296084445189,-0.20725092929066716,0.08437852241610631,-0.07131420039989475,0.15192965815445636,-0.3169150873661175,-0.10411339185890976,-0.2232285271549652,-0.10936345683936712,0.032782175157354786,-0.023723244104447795,-0.033538197260933426,-0.02107042718685229,0.02692138440978319,-0.13349437702746564,0.09356180497238939,0.0877134551616762
K2,0.053673425246947334,0.0775795141610583,0.04132000473798265,0.2836846557280105,-0.012140732177946891,-0.04280671214947681,-0.10504005527878137,-0.14389510192618768,-0.1734765770623872,-0.12389635276406236,-0.009852686735550944,0.04659999141660275,0.00712908830071219,-0.10671390132918172,0.12548370999362432,0.10307246874160488,-0.022254616120114992,-0.09101504671595882,0.07644962257793918,0.026203096655237026,-0.20186569323384876,-0.009476295271210883,0.03652720471393938,-0.12541543610372477,0.026463743329074783,-0.20279899270550442,0.18626134658727692,0.17396142998989783,-0.03520035025321051,0.05066471982329124,-0.3359377189420348,-0.16119227128773908,-0.04095212281133098,-0.14945293944446333,0.09958526798833535,0.2784186584098048,-0.16401745389606776,-0.11674052092074,0.032820974662724975,0.22458597894807705,-0.17039623858181535,0.03471507710590784,0.2538849764169973,-0.23025152198104848,-0.17857817525300257,-0.05904981120664533,-0.072568857583011,0.11327479764545559,0.033686823137378356,-0.24742573161572176
K20,0.07165203219341959,-0.08028909528572827,0.1771728558506827,-0.08724682721163661,-0.08850185891269785,0.07522777844611155,0.10606156291365873,0.0622944936111168,-0.23433068593619566,0.0747972116859399,-0.14378885912931297,0.03270793803731026,-0.19792667168909608,0.06204742609851085,-0.112132875730355,-0.17831106771538893,0.09923482939359893,0.03359327042895979,-0.08535467132952476,0.2017419769241202,-0.06125922433602826,0.004463588775223014,0.03738417948467112,-0.0861455710079906,0.06549707315216281,-0.07416021201275204,-0.05722570237131441,0.18943372843428039,-0.14466162288345027,-0.33542321415014154,0.22395145456615165,0.35440597920359523,-0.056340280078839185,-0.26925801431032564,-0.04316328838673831,-0.03979053566061983,-0.02640309371839273,-0.154782509965957,0.08057022792916209,0.07291668761081875,-0.2077513355932918,0.09720189279644251,0.28536298371463176,0.023905817978110436,-0.04689473327691937,-0.019741198146237055,0.08553261134415735,-0.24059688530948212,0.0228534928199642,-0.05428205430045078
K21,0.24338125774952654,-0.022940689038141338,0.21968129110328152,-0.1453762111520432,0.07734924770433467,0.04206893909433672,-0.1144642002062381,0.023365247898202778,0.1597036285816787,-0.04264734576358405,-0.22285226941559605,-0.0023132400350395895,-0.11886020932331993,-0.04509050783866143,-0.010746111706312192,-0.22465535356783178,-0.2128020542856087,0.06349412521580979,-0.06884847473703704,-0.3378083418838965,0.10337360270999163,0.03587444327616756,-0.09402608544181142,-0.17344271820264234,0.11008616920741296,0.046013769333232854,0.31381799478343597,0.05534400115413904,0.05106526726945875,-0.021986459377100146,0.107579417133649,0.08233140119529836,0.1648675631107396,-0.0686646336866177,-0.05734851387746921,-0.06310377417275377,0.10415830296784225,0.19735432376022077,-0.0604349305513737,-0.05594791898820169,0.041367829334459635,-0.032369809132447885,0.1253971636500029,-0.2965867359301306,-0.10888721209842248,-0.1030538444431372,-0.3056193961882739,-0.12692302299290045,-0.1205373046419797,-0.026487953898717574
K22,0.15751213125759744,-0.034682127948090787,-0.1458855722588891,-0.00806047268704624,0.14848395122509656,-0.13812225001485082,-0.12886881054562288,0.07904845750102427,-0.03135282581502493,0.091635057601071,-0.0019313577142057105,0.09930271670023945,-0.14648908918262116,-0.001710276222683069,-0.02981783489117459,-0.17207856257545817,-0.22127070163460646,0.09705040636314927,-0.04966842030587478,-0.14467788016817337,-0.0136116923711697,0.15964249726898622,-0.3227806723964301,-0.21181129766482676,-0.1306111997330084,0.20679285786768295,0.03999302968653757,0.108594319737374,-0.16136089856293093,-0.15844194602419034,0.06337668877000184,0.008247255492762775,0.077660080610493,-0.026560075180982416,0.03936419927877892,0.022377751414063358,0.11007327357954606,0.11421158131089204,-0.2292518504951882,-0.31804394214802345,0.1417716874739081,0.16809240264204198,-0.14444333669048584,-0.2632125933673851,0.014015870425542745,0.13173657340908834,0.2544039727428073,0.07306884384705545,-0.05260708305795866,-0.12640001706377285
K23,0.0016694987141364897,-0.04363019061013233,-0.14798807087573138,0.2986907523682572,0.260262024363073,0.16562601590636555,-0.1342519777916509,0.12465437991892328,0.09325196658129146,0.06451930243369429,0.1821903254614587,0.09263158572099447,0.1078876384852558,0.09285539585374909,0.04968442284168676,-0.26003498759954213,0.012191225691106254,-0.08108794944864108,-0.1865896786608633,0.24519423346201824,0.2520724806751607,0.19816254005969888,0.03720789615054082,0.19690939394106277,0.00175724888464505,0.02956607889735777,-0.15941861402496438,0.057877878884409276,0.008803743084708377,-0.18991534724379536,-0.007464093554122702,-0.011623876866110602,0.26206878163670183,0.1303685247964287,0.0016686454590006995,0.036271025640782426,0.006445780137015472,-0.029583093893644448,-0.1578084696608585,-0.022022049798881706,-0.10877463572890236,-0.18228512944494538,0.07453169359163284,0.057042983921154186,-0.2604864131101594,-0.017886352948925554,0.14516460074838397,0.15442560725284488,0.1495580882372957,0.005673207071600306
K24,-0.10919858442843614,-0.14003790563359747,0.044530590892999794,0.04901138611603135,0.16635170969561297,0.14214174878181987,-0.017086872900390723,-0.16077897387547604,-0.04123564443472971,0.028071084688457204,-0.026113633911520537,-0.07467672616245431,0.032678322575340056,-0.0651225089972919,-0.08116005733697895,0.04024660866878544,-0.05194635038849222,0.03154369694376618,0.03530401455186201,-0.14723947918264704,-0.062187018560466024,0.18579264492242464,-0.1501664272718202,-0.2735186645043155,-0.2405916563643187,0.003761650237862412,0.00399519751640394,-0.015197929035008526,0.15690023500282296,-0.3453894446205107,0.051163431338076645,0.20177242056257774,-0.14573426891520527,-0.04907941866719927,-0.09729032143939385,-0.11556932981990316,-0.04216028172940787,0.18446273485161846,0.23743107898495128,-0.043410793024003504,0.24617599996288944,0.004597269279043566,0.226615746282902,-0.012056253237598904,0.016935575653557872,0.04722740158002939,0.4107783457323992,0.11000496262230328,-0.09139425180037503,0.12521599995421293
K25,-0.05499078489630462,-0.0744315234275589,0.13808791862924813,0.00472434260410418,0.04233756398927513,0.002125453762446272,0.05115341606377088,0.064585701558202,-0.2943774288679578,0.10130474869018873,-0.14924588903759725,-0.21919853355030414,-0.008877256236936148,0.01276331124297018,-0.10539806239527347,0.12629901803536195,-0.20398183773578185,-0.0618467215081638,-0.08888832387678809,-0.00708026586768631,0.0423813900647737,-0.15317811061952968,0.11007543224569409,0.009575008684870306,-0.28753525122311924,-0.29766389022530376,-0.0018722682957403875,-0.033582292901067665,-0.01571763906408565,-0.004252733212781055,0.03428025770070007,0.14402241509886046,-0.1688641134817156,-0.17811454516807218,-0.16616177631661866,0.043909136600195346,0.18920529938524333,-0.0655543430578573,-0.3802047187736335,-0.25897036714197863,-0.12660371453361052,-0.08476282848923455,-0.062066312047075585,0.005863503188512173,-0.047378755815078666,0.15947711411346635,-0.10274013095245302,-0.13105383447228972,0.07277881072575425,-0.23338465751447665
K26,0.050629211882861264,0.013323832140269727,-0.019155904425714174,0.206350729203521,-0.08083793458485797,0.26767639955712674,-0.029288323185266654,-0.1659115020608506,0.009084035489133592,-0.1398270621133863,-0.09766901779927652,0.05158304063600543,0.07218188865860364,-0.0808327708617218,0.12828485600361994,0.15038479068674104,0.186606040026062,0.06878202229371365,0.17713828703302487,-0.2443555785737257,-0.041302798570584366,-0.11264235863041373,0.015489966305488857,-0.07424336521417413,-0.021587425319109503,0.24453440889176303,-0.022050198699064688,0.05376039216775228,-0.030176708813875575,0.009836760818829426,0.0007816943098113523,0.05824679822143471,0.1513981471005783,0.21403139615384498,0.040226210915358315,0.07659463570944398,-0.14952169186196543,-0.011417051352639375,0.12216353055223711,0.11250767999368172,0.027492589274792402,0.11516136211778574,0.06376099710487527,0.15594522296499172,0.03759388734178358,-0.046212750077999694,0.043632897298406394,-0.38074632221368965,0.04974497226838722,-0.47400615266436
K3,-0.2685647324270311,0.07039842732333035,0.07441268444578361,-0.18113954317935999,-0.11096579916707926,0.21356935825028991,-0.07542569352727632,0.34951092722211924,-0.0002991678572281409,0.06358366890402345,0.2519551261344235,0.02041776010443227,-0.1561937676294084,-0.017098665151551375,-0.00554916791115347,-0.212665656306168,-0.0398659301327069,-0.11565468711282655,0.14404129072842967,0.005393516734628652,-0.044067639832084435,-0.016546171890686193,0.034768771367209676,0.09611723682968303,-0.1557836656368683,-0.16230904738230606,0.1721405146332151,-0.06425383984228261,-0.22078439023110885,0.06915867260717015,0.07220622581089717,-0.23852907565122297,0.03575979347490831,0.11462481625489093,0.05834008241472691,0.09848073208628988,-0.2188251592484056,0.05158549364445107,-0.04715678579544961,-0.07523247040764558,0.1356573822815502,0.23051314082927774,0.2796140095102478,0.20488454973089767,-0.017099713867424735,0.054963856962531546,0.11949286448135098,0.01888297911625509,0.020376788382395178,0.12836422200649286
K4,-0.0103205245413124,-0.12696166971377273,-0.07215567681983714,0.1103575506317968,0.0005211025040097609,0.059227204769724894,0.11665419355179615,-0.06525620525176935,0.13165535372104906,0.06595276439882154,-0.21496879140362626,0.25109105263248105,-0.08717472588210398,-0.28813579103879,-0.18193181267266118,-0.17775390177353642,0.009082860697062132,-0.04767467467468369,-0.05863912664783283,0.10788400605910509,0.05916895147767752,0.05502082015345724,0.07134709624362559,0.1072629747175742,-0.36697390643189476,-0.06344510878686317,-0.37955308988632613,0.006277677944938256,-0.0008065548140286927,0.1820168670605724,0.2067554456125887,0.03530113789014961,-0.08710793334921853,0.08446176923898495,-0.09190525890855022,-0.00024244689402509568,0.17167661605086035,-0.0971024954285376,0.14026071247015762,0.11792890362635565,-0.16621984747834054,0.1695453716170335,0.12161351752058813,0.017744292681612185,-0.13271300261379992,-0.14957930178881632,-0.09360175686904407,0.09446034969382672,-0.16636492554916807,0.07616657152973523
K5,-0.17595242927925311,-0.028915806965664204,0.015536704555475777,0.34646641703753733,-0.1951608266178202,0.2085793321510956,0.021232147662707482,0.058261627304100096,0.01676948672786986,0.06301623967622956,-0.02177664349194193,0.20603384142164252,-0.06468036973007577,0.16043369154058698,-0.09130457446125952,-0.008537476577569628,-0.15189335645013569,0.06447527481286561,0.2047693099183538,-0.01096110099186437,-0.027898017098894338,-0.15793733775021637,-0.03248996961974936,-0.2256933936047716,-0.12935162812909973,0.03213479208389892,0.18689957161183124,0.39805538521536177,-0.08311706152854985,0.20337702827445178,0.03453887667265113,-0.021431264245573862,0.061297125644928174,0.008773349876491632,0.015642689443920308,-0.05785938559059912,-0.19810726452943317,-0.2187263096189025,0.0925625225372605,-0.03920743809882192,-0.0844637189218997,0.001205217653295399,0.11263912884629648,0.025556941919593804,-0.09296069730157763,0.17376143656019008,0.22376508021927144,0.07007695387422767,0.13796472505043125,0.17598140167286033
K6,0.1701296949033639,0.09244895924278272,0.0900775702520122,0.07823179212073944,-0.16519762561278345,0.10548968144457431,-0.2041096865604277,-0.11962219683567704,0.1962439265767058,0.1264901215811829,0.22391891893991983,-0.040898954046649706,-0.17346417343464918,-0.036196382377383436,0.015360201725774616,0.011891278949260084,0.1706688174827099,-0.05438710234689185,0.052996684816912575,-0.1488319060678799,0.06779257363596544,0.0004679736435526459,-0.11287991473411021,-0.03550270038540691,-0.027726557399330533,-0.04067023938827632,0.2666648326764203,-0.014820457011143208,-0.03671710106382821,-0.3157587004196126,-0.1346175701235083,-0.03960413106198363,-0.1032510194925394,0.20800781656510955,-0.024830395876599222,0.19396757776468337,0.009289263706938831,0.005604428177574531,-0.013367774264207098,0.0005715029827555988,0.25875431055090503,-0.34920352530812204,-0.30132074402086484,-0.0817711208444849,0.0021870857594130065,0.10389109481996847,0.07122044894175655,-0.05784592466989555,0.15341093486898577,0.15508975811687525
K7,0.02376868367073714,0.12431475023695046,0.03520860251407409,-0.07250825655116869,0.0901140016250271,0.014284251326019116,0.00017302384503094744,0.19021286558245393,-0.3164983741156087,-0.18307553855623396,-0.1532947621106645,-0.0469104050745378,-0.03287934561298407,-0.19465157371025338,-0.12722039303578014,-0.11116654698176973,0.3173444752982038,0.23267162345901024,-0.05317210136045198,-0.04695207020296534,-0.1484048034990352,-0.24641031506857083,-0.015093561403655285,-0.1288596522956478,-0.010957346571103182,-0.20664584805337555,-0.09839912672901156,0.0191932632735483,0.04729122377885472,0.053911093378589126,-0.170524039853611,0.11037158602348225,-0.10333697053123757,0.08172539835389912,-0.0013738472167479305,-0.17774260865690625,-0.0408328358846881,0.04718199247418865,0.07915653536152772,-0.018206759867850378,0.19780939312759196,0.1301069595626575,-0.03314355310694511,0.09686851107626601,0.24972436824029395,0.25317117992448035,-0.15858027074060171,-0.1196497441995038,0.19175801798151595,-0.1366632832643891
K8,-0.17633777676509954,-0.06482550139693985,0.0560298971583813,-0.013652813615655358,-0.08674130397823751,-0.08989446420613094,-0.0949777145556739,-0.11726725820255589,0.30421592103652517,0.03966790864590351,0.1182338425957805,-0.06520994411670558,-0.024794077253384943,-0.0951399691921592,-0.35355902409275786,-0.1837334855788142,-0.24141439881150867,-0.29996939952920015,-0.15938025567439898,0.17665971434320665,-0.0059247873836970775,0.17207415247260044,0.054797353424854624,0.10434056078926071,-0.12011889025407796,0.06985971481002812,0.09716132428632189,-0.07688585173681556,0.07460494231978938,0.0754912554819433,-0.07327325024993352,-0.14970157387538788,-0.15788284552769075,0.011534004165393668,0.04360105844045394,-0.10566948690966821,0.003544691250787468,0.07607115573366549,0.08242494202776945,0.2069161278237553,0.17026310581433343,-0.1335047362245554,0.22447683607647817,-0.07079644932843737,0.13931555254688258,0.009064829959406023,-0.054952926047246546,-0.24102482508395573,-0.022875132985880335,-0.20791653727560416
K9,0.1381301603151369,0.21659772398447544,-0.11379874875279905,0.04312136878545795,-0.1035857814349492,-0.08974750864325204,0.11059770714585496,-0.00550325699581402,0.24842143363680208,-0.06886271292705481,0.14270505206506678,0.013910618193530955,0.1136369594724857,-0.06385403461971328,-0.007076993263690168,-0.016493219598049693,-0.11938880857860061,0.09454512639389127,0.09285544333862912,0.08475950577142256,0.21947842436733978,0.20696618205456913,-0.05354203559671646,0.05327180529234114,-0.08905006846699083,0.003335135022931643,-0.08564411558076476,0.23134575447874134,0.05193603173832963,-0.031134521048384822,0.17044852159114632,-0.3099634977756579,-0.2876134954014339,0.11364561963569934,0.008634883728800165,0.03576368751621222,-0.18940912967137336,-0.0033177698126479905,0.2861007905278711,0.1176955603762954,0.02423406472215483,-0.06269682094491018,-0.05634493367218902,-0.3040490831377587,0.03679100667798297,0.12073483880775196,-0.22499816209208826,-0.09445021559422623,-0.16528574538798774,-0.13785198039897717
