kp_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
K107,-0.0061063177000434165,-0.1663865753733817,0.1876886563542339,-0.18296571504025352,-0.026417976051545396,-0.14063726916749028,0.07696887933698639,-0.044721168175366324,-0.06998547393223258,0.115125401787403,0.003971170365748063,0.06971260162921347,-0.1324136640178566,-0.1895567536714122,0.014465936889428925,-0.04302302896387984,0.08452697229405835,-0.010782320745129255,0.02767151672779513,-0.21904855552370514,0.2548132533094841,-0.02216173262559055,0.09412779513556174,-0.11281670787330694,0.04156082927056518,-0.17579729870078611,0.060999059151566074,-0.04803280037232656,0.003938774505800865,0.09418002243660377,-0.1663108785624989,-0.09236080966331521,0.06170832895534403,0.2831201979147322,-0.018631921554578493,0.07976401763656696,-0.014434026190731345,0.26207383913330984,-0.235758593719936,0.012767541090710781,-0.21934021459799397,-0.33822027261974136,0.040137571925781226,0.01882291461270506,-0.038434021939661375,-0.01432913167373074,0.4180641365148768,-0.03483645414119725,0.06883282430871424,-0.08762101545436754
K108,0.03580382597311011,-0.02889138179095824,-0.04978492739962397,0.22058381091818696,0.14276109455136363,0.016583715957546197,-0.27943936453609436,-0.043780776569946674,0.3278050482849645,-0.027973099411200995,0.13379082560538555,0.1748691004563405,0.026554474676853877,-0.10209047969608942,-0.29533834098534645,0.08297072386023381,-0.09880814179000813,0.021362345004118388,-0.15156982568795727,-0.032166229418365576,0.00408922075583638,0.03257322750337395,-0.13519815549296457,0.14515332973967351,-0.0723873948999746,-0.20306842207744305,-0.01322162893044007,0.004168806853329081,0.01947520905378185,0.16519027931510438,-0.028674928574093636,-0.014506665510332912,-0.1337868004453461,0.09951122370213958,0.022351766754097734,-0.05093814478247497,-0.2309861682805346,0.17516862039386386,-0.1488847895325016,-0.07170623006722213,0.04345761815483923,-0.14511051782495551,-0.18112284588636487,-0.25757811317590557,0.08743767324938925,-0.06611653008286811,0.3549996776364903,-0.12058871118958332,-0.1117473980676286,-0.06856706619089813
K109,0.031049986111367,-0.060048235947632735,0.07819908161381142,-0.12497254206968306,-0.17643886942171613,-0.2296445262075246,-0.28396588299071646,-0.06616101620835357,-0.03843727877575205,-0.08063889914166328,0.15879156639132208,0.15682799694248742,-0.042756669567629635,-0.22909620028362945,-0.072372182913733,-0.0766013628942246,-0.08392070410697017,-0.08910355565453572,-0.08345175567420353,-0.049364052188506057,-0.08116301758869283,0.026604232933496758,0.0460215908647149,-0.11629570985384709,0.1623238805536729,-0.12516077086210536,-0.20660438784966614,0.048628007474555694,-0.10438870265708096,0.04103115493361161,-0.30696519440220926,0.17782630624627618,0.08585654303590691,-0.19162128897423375,-0.18885012147314303,0.2135599841460901,-0.09416854108835879,-0.10653120573333053,-0.2893906095405934,-0.04479681601084232,-0.029081378275377955,0.09137344367801972,-0.17867204384787108,-0.19415119476685785,0.0575910642544122,0.12856643044855465,-0.2006470803319438,0.13811686918809274,0.004794354207124368,0.1394311337282396
K11,-0.03507054077188442,0.05118129208018233,-0.18194694770643308,0.20989235963352576,-0.011943016632243217,0.16243081305575136,0.04982490321101099,0.06640210645691383,0.08283192325987053,0.06508720730861883,0.09343808282747282,0.1932302260876116,0.028569956563701083,0.10307391610061802,-0.01304564231881044,0.20936210767791802,-0.09833291099992143,0.26181805258047025,-0.005838103382648248,-0.20800396507935,0.018623630091248188,-0.09901028118879761,0.12221151398929264,-0.09487750744320743,-0.06486548663308672,-0.2746986326738415,-0.06575562273552336,-0.3523799862510399,-0.2302654463987352,0.11054795638274563,0.11423846313609516,0.06185239014381707,-0.14057755940137856,-0.006936206285777263,-0.0005237317968996627,-0.16840134274301788,0.21856181827472682,0.12754963025333907,-0.032123444298837636,0.003908623449673365,0.030294383962437315,-0.29682439095028224,-0.03593428175127513,-0.09914585981766469,-0.14561403343722065,-0.04086594421351698,0.2613450045369708,0.09316478595343626,-0.08303715550330908,0.0832412366429459
K110,-0.008401082425922893,-0.30176239808428496,-0.018181200969301325,0.12683437412602336,-0.10692673480866453,-0.04641567789912949,-0.021072407622497468,-0.3468944701142206,0.1999580811057779,-0.10783953855946311,0.06050559926051996,-0.010372823145029393,0.1504600820124767,0.04858008247669205,-0.02810606676245131,-0.10689910702293091,0.09545393047015531,-0.2241363398663604,0.07727357908133892,-0.13148843651672257,0.14982176162814181,0.01929768978522004,0.07706221883872263,0.009809046379977867,-0.2096523586522049,-0.10297663657379202,0.08044387874829974,0.019938508263708566,0.1412922594562083,0.04824729994452343,-0.11565509048327959,-0.09524018807044271,0.012312916968245744,-0.27684954214893215,0.20020864194188945,0.052850066041873804,0.14680099285277148,-0.18910161814169893,0.14889832906874695,0.2669739357607569,-0.15802835101266746,0.09228961404400607,0.00013279249215806995,-0.18477427031280239,0.058968065450716915,0.09973131842386095,-0.07191808199556067,0.13948889719048244,-0.1994096364974593,-0.17883088781632014
K111,0.019912939635949402,0.003700623322464473,-0.1044608834466375,0.11802132144337991,0.07739288429684703,0.12509807705415593,-0.01795062338917385,0.08784314261885491,-0.06496615506269254,0.299402250113227,-0.11845156199462285,0.3069067345525202,0.005085906516879403,-0.2005196745846947,0.19943631725956248,0.01835369361462024,0.12407544609981638,0.17841166681105286,0.04926659487406691,-0.08633587882016931,0.1422378626457203,0.00011013661185140274,0.09998320452544525,-0.3139672372460623,0.06516024636360708,-0.09309197246168426,0.24101671091729332,0.0908326303950484,0.03496606061722909,0.07089345664463972,-0.1455510359308566,0.23663564266958637,0.29029864562085617,0.05727827374726203,0.2318463695541579,-0.0829694715278211,-0.11620188114729615,0.00596594135300293,0.06340497638983005,-0.05743471877445005,0.07839494645403856,0.04466494573575948,-0.1455314903248929,0.07562877751469235,0.1258837014655675,0.024996510042363092,0.16803111071637158,-0.1774710868241235,0.06821702909023754,-0.17060156208069072
K112,-0.15169583867887407,-0.08590896999121225,-0.12827304628803446,-0.07461635068402339,-0.029159190885481634,0.11398884917097052,-0.043729741428425964,-0.21590238418554678,0.15523421772282994,-0.11398008675949575,-0.007995506227072771,0.0608014212072778,0.027179406247919563,0.1489859630985894,0.06522215189205155,-0.11727786134176146,0.29663795525837505,0.0264608841056434,-0.020062178658058573,0.13125026677244744,0.03396580525511654,0.05435981412365754,0.33934141256019906,-0.03746115621561927,-0.043267042358348724,0.015873593989323313,0.14590003441358776,-0.20513308253398027,-0.2676345378407707,-0.0799429437713145,-0.2224786473442716,-0.0578459975869148,0.06842149568062682,-0.1212863808466529,-0.1942799353158806,0.009441104835201653,0.11744587262748328,-0.230791418772127,0.11168469937415311,0.11128626210043151,0.12991038641218197,0.16591102323238352,0.29983119869591474,-0.04848629910459773,0.014919514281830882,-0.05670319938739945,0.0002691716551529526,0.2087195046872873,-0.18314021562903496,-0.11724247174414958
K113,0.20136645544949086,0.14914607832525253,-0.053095806544261735,0.12492759515776337,0.049891356265956366,0.21936477060318293,0.010894525481858333,0.14996424790041119,0.3863055024719872,0.0874519125750655,0.007212587421623505,0.10563360616460109,-0.05341005652224314,0.34916007028810353,0.02632934106827244,-0.039907330845985994,-0.12219144800690399,0.160431599781056,0.12679703218572524,-0.07272137176699427,0.08428664747641092,-0.22057564123506265,0.027045733844873084,0.06620040938943374,0.24963963915068052,-0.11270635977089159,-0.18691613487608727,-0.13092626380632713,-0.19542825074021472,0.19544124315688055,0.22643648146937284,0.04682091914616602,0.17857336516375907,0.019586913789019438,-0.0139068838827196,-0.04869556577685876,-0.045384257130215384,-0.22631399032012586,0.038638383434431704,-0.005897479640427121,0.10898397084973786,0.013674670103178228,-0.023789951490786748,-0.12738271915830973,0.010549987414785597,0.10794239922286772,-0.16717492517439558,0.012790098422549561,0.034074704254973005,-0.10499285636883096
K114,-0.09399505395767935,0.03687343146961553,-0.1812279104293283,0.055950915591669544,-0.14316233739555045,0.16994457555645476,0.37380605300460834,-0.13763037215882887,0.08541695722117403,-0.11620211264618936,0.16644296049339383,-0.20230799846738842,0.07684323177724295,-0.13958622942738594,-0.03309571992045583,-0.16485538312695136,0.13148940691563457,-0.13382864642300432,0.08825610936796059,-0.05501941964934923,-0.018303515117663954,0.02362537302515533,-0.12181165791880295,0.03363656734325828,0.24469224664062458,-0.12441316146125357,0.18736612455388849,0.2395377351878423,-0.1304987827655026,-0.2326553869967602,0.0482819200334959,-0.08752751175708548,0.2987795809015052,0.0055655380746964436,-0.12826736060079458,-0.18342462134940596,0.1742699271627574,-0.09132923814129561,0.007007988747910078,0.15282770610720217,-0.07743029978443258,-0.007343772108253629,-0.002649199408526281,0.10925990551485508,0.09445683448130494,-0.03519499897064415,0.01017714179429806,-0.05944545964162442,-0.23626225789764346,0.04118898834379434
K115,0.26325520153209087,-0.12294930423857611,-0.10754940181229693,-0.12114185240017225,0.10081037169946767,0.06239649229669758,-0.02205689350911879,-0.12772135366220289,0.012852117530281154,-0.21768137985761685,0.01995452603942309,0.12125268307832561,-0.1740757399378275,-0.21321486340305346,0.21974265457243636,-0.08511236044917264,0.15804115909596095,-0.021425252570214104,-0.02253230822345992,0.0609950988843775,-0.12298822032945786,0.01843394677821438,-0.05307552588520967,-0.18371645768732656,0.046952911134361654,-0.03663325842519296,-0.021846413092695218,-0.16836621405882185,0.2214069594876544,0.12197472507834346,0.13414023718415177,-0.042495643603686746,-0.24057624575093264,0.27170378274792395,-0.008500320694828523,-0.10417836357223124,0.05798840517154385,0.16237816093376747,-0.0032069576209519867,0.1778844884947692,0.1506746689077528,-0.1497538210874172,-0.09374248092995628,0.13321939356859952,-0.37739798996376583,-0.020793341054896674,-0.1990674328780874,-0.06630156077945971,-0.04157398017872487,-0.04984151070516139
K116,-0.07776276194111988,-0.15448652266463989,0.3227192738038609,0.26295345311330104,-0.16362807891160108,0.22277457964693662,-0.05624790752656164,0.018190620283496106,-0.008909475111124674,-0.09289783835920533,0.13853420874339656,0.017725821377796155,-0.06710221789911752,-0.18369653485750678,-0.12582526124690477,-0.23111933110677058,0.0017211725100184242,-0.16850000107732735,-0.03739302519766557,0.19292120146003974,0.16887088642998205,-0.00454484254091543,-0.012262219740878282,0.2647012378771564,0.07332658965648096,-0.04615774799449728,-0.20079465459718784,0.055460471256966584,0.11677536103206941,-0.0889415416030027,0.04100365621845163,-0.05119400188311798,-0.025913220588300732,-0.3503050660788334,-0.031228579651698323,0.1364948817390804,-0.08890648480173538,0.007396129008751055,-0.10644385174377335,0.05075304515750793,-0.030488182541009254,-0.13225265407244755,0.18763380946596642,0.13080099092858588,-0.08517566731320912,0.07009253981561996,0.07567186993430496,0.09044110525877874,-0.2385646601198441,0.14173818010815908
K117,-0.08947731841801225,-0.056200706027189094,0.41430755689618487,0.047412444758508476,-0.060676078766406266,-0.34636507987158616,0.21827732896059743,-0.21127957375204523,-0.157600817492011,-0.0520424243389206,0.22246262876472234,0.1214456142681293,-0.024790069923515384,0.048420567596421986,-0.09429699773150217,0.021934106366133833,0.011518320536436156,0.15215567882465209,0.15190567380352935,0.07758443387700655,-0.056910561356890293,0.11651112949871895,-0.014444631762369877,-0.16992622906176483,-0.06334066326116228,0.01327586731796481,0.14295912895086021,-0.028825063353541947,-0.1899175971123212,0.008911888548734098,0.017819485172400285,0.02918778824869963,0.1444756650319621,0.16003279824983987,-0.09332717609751116,-0.09677192337492037,-0.16337433861592326,0.10975647897279794,0.2275527016907222,-0.04948698843768695,-0.03791925371392142,0.23037389645159911,0.07940327077046673,0.06851548555281212,-0.18704618113930002,0.10660150628021134,-0.14593080487031948,-0.17811000523549078,-0.0544641868985046,-0.09200501572583364
K118,-0.03520402715076112,-0.22891889235831073,0.1523205859067252,0.1791478054149236,-0.3093609741734003,0.1554408964874677,-0.12876313737658351,0.13614183970425575,-0.010873625944700512,0.0045713769687144995,-0.029405197032647927,0.19256267268095556,-0.19692486566730227,0.09656343546654154,0.17496078744295182,0.11380004703754476,0.3693090097632896,-0.08403015287517764,0.1520804668059707,-0.016853893311384475,0.19594278376750573,-0.0012214981382909862,-0.06161917142396086,0.20748675422837307,-0.0780910817387458,-0.22443007473873308,-0.08210792780437205,0.09834152849079746,0.2211436714377167,0.01765436345046537,0.20941294830636403,-0.21576395646152133,-0.07041823362479963,-0.04584395428666667,-0.018199272369531318,0.013359500045350386,0.1097602962417948,-0.07066341878879107,0.022086536192276133,-0.007168364832347774,-0.14708979362834448,-0.018057449129903338,-0.022822206524239507,-0.02622521979805838,0.005045407552973113,0.012021737600950964,-0.06867577712446984,0.20218748123383234,-0.18578738538879366,-0.11453558789373018
K119,0.32665304827752234,-0.12196671828310275,-0.15906974007165187,0.0863029521512569,-0.24406705395740633,-0.027645304133838648,0.252140080804796,-0.18153404021817166,-0.23288604757379358,-0.1761577400771273,0.10555961556215801,0.13216422726307328,-0.06023053380516933,0.08027925705333486,0.1633586629187263,0.21001791157050462,-0.028945044386389118,-0.2704289889085795,-0.09645543558030699,-0.05015061710822742,-0.030425990643409458,-0.02207397444066445,0.13147306242806947,0.14974869698350704,-0.020172106525002977,0.12907486634804521,0.042026152660102095,0.0075796217202487096,0.10652132630003555,0.008489805980033875,0.24179823358885974,-0.16901710087703134,-0.06053393760477017,-0.014866303643185424,0.05163684864831791,0.14898869704575987,-0.002866895916136542,-0.1671157299734923,0.09899760201720845,0.0887096435849904,-0.2281735073377264,-0.0004469957264166888,-0.18684585354256011,-0.0780982546491731,-0.10608242691913806,0.09509073364870614,0.013727853196207417,-0.15106032883879797,0.1034100687434718,-0.1684759609597745
K12,0.19834255548690383,0.1310562011361543,0.008451919823495005,-0.09169585537298229,0.09896513259027319,0.05577203250212448,0.12688335377324156,0.09002830519326752,0.14876203874444444,-0.07586344174750505,0.18672547283531798,0.028007473679103286,0.2941443853483612,-0.09768445491148611,0.24605292404664839,0.02805157969455199,-0.09233101765930515,-0.06858525745567255,-0.045405550362262986,0.0601206495221321,0.07410592340227797,-0.081315384132594,-0.003451983635172757,0.30364221009321035,0.2448593960571387,0.06184386711192264,0.00538655639603709,0.017013061483411234,0.08695912372725952,-0.14496909492085988,-0.036480167097117384,-0.23650262156771926,0.05658529082516353,0.09173258860848436,-0.068486129544718,0.22309453965116238,-0.17373819951071556,-0.20755831459107205,0.03181346648102417,0.14841415394274643,0.23867740307191743,-0.0650415719913173,0.1528906148244042,-0.005458133115410491,-0.024467936395487833,0.12524864348267578,0.09245927326565885,-0.2234354765709681,0.20928263012194478,0.19561209313253994
K120,0.04735960902174546,-0.11678163151615041,-0.05246167884156392,0.07234494940102498,0.07480947593510823,0.19180759612449075,-0.011800485679422029,0.0439648190207848,-0.06279976493474992,0.0261090870352103,0.0630506449745764,-0.014103972850647984,-0.2587741565644279,0.04755430553180868,0.05230162910587054,-0.0975807459023307,-0.18426394054672732,0.21173626049217087,0.07050498320063199,-0.032864994956051344,-0.16312385106332836,-0.11790125128302859,0.18687547654179604,0.019749601152331007,-0.0789896968205519,0.07312230936780087,-0.11683722661344234,0.21531769095646658,0.19407884876822876,-0.06693681460663627,-0.09019186099590204,-0.3756091633737187,-0.21255424068987758,-0.1921663579941486,0.019395014317775357,-0.04680295442979495,-0.19300787948352402,-0.04033705802807689,0.07249793988491071,0.0757262070228321,-0.2725352419944567,-0.018401255757345227,-0.19846028924677592,0.12936605429093762,0.11249717147933956,-0.1288350246408514,-0.10990028991794,-0.06617544554878682,-0.32319587203260997,0.048199505131840834
K121,-0.039238876479783455,0.1395247980554732,-0.15796666712245305,-0.08903857239606935,-0.21665948360271856,-0.14443108319137035,-0.16998560596931048,0.14323499841060622,-0.10041985739214755,0.017858206883168897,-0.05475912336371197,-0.18256692844560504,-0.024203963776849184,0.08615947048586715,-0.17369275749506333,0.11636177918741772,-0.12220179852371509,-0.06945986962578914,0.07631968383835067,-0.09541143399987671,0.005403792320581233,-0.04525695941433024,0.018604935680696447,-0.3423837087649589,-0.26313393361638243,0.08858470359808304,0.14916124807807934,-0.13094077112987848,-0.03509470318117134,0.04238476640259142,0.09969442383938468,-0.29160846009643804,-0.1274250274512,-0.047829584210871176,0.10112143239587207,0.3593093813275681,-0.03279042469779381,-0.20234311290398493,0.05785179731386148,0.18997774121343322,0.015533947106655562,-0.13038879006778986,0.13777297894477444,0.09542717606861706,-0.14756483149006286,0.05485435898725099,0.143420790159851,0.16997238176364943,-0.009556295587911563,-0.05149685176798036
K122,0.17055532356456696,-0.1681770705423695,0.060949750190954104,-0.19039380659643917,0.14805627852886546,-0.035860812491552534,0.17629612913727832,0.06829206339775006,-0.1699919923127982,0.19798177018999508,0.2155779204146227,0.12261213065452507,-0.10583853611724761,-0.04252702865623792,0.02021014843914074,-0.09779525375208087,0.23518689314203903,0.020057176842916996,-0.37568665817391333,0.04716057607258355,-0.04838373995859775,-0.01041260947022335,-0.05122735780115302,0.11215595105137324,0.15560399637516129,0.039336147163254655,-0.04715437441115252,-0.005744667746213834,0.0027237759715838727,-0.11151440911123228,0.08045422398924638,0.06393248677492103,0.21407647531890137,0.17445706419511003,-0.09528884697578843,0.1139975873082715,-0.1321548288819917,0.09671429677661308,-0.07179433003643541,-0.14220240133970133,0.03891814783069924,-0.3716869485278403,-0.2433346171597581,-0.02466620335457863,0.011457004892188639,-0.05132455464256376,-0.21949565299174553,-0.11366314938600228,0.05436670463262948,0.08085072487345608
